id,player,from,to,position,height,weight,birth_date,colleges
terryda01,Dalen Terry,2023,2023,G,201,195,2002-07-12,Arizona
terryem01,Emanuel Terry,2019,2022,F,206,220,1996-08-21,Lincoln Memorial
terryja01,Jason Terry,2000,2018,G,188,185,1977-09-15,Arizona
terryty01,Tyrell Terry,2021,2022,G,188,160,2000-09-28,Stanford
teskejo01,Jon Teske,2022,2022,C,216,265,1997-05-04,Michigan
thabeha01,Hasheem Thabeet,2010,2014,C,221,263,1987-02-16,UConn
thackto01,Tom Thacker,1964,1971,G-F,188,170,1939-11-02,Cincinnati
thearfl01,Floyd Theard,1970,1970,G,185,170,1944-09-05,Kentucky State University
theisda01,Daniel Theis,2018,2023,C,203,245,1992-04-04,
theusre01,Reggie Theus,1979,1991,G,201,190,1957-10-13,UNLV
thibepe01,Peter Thibeaux,1985,1986,F,201,210,1961-10-03,Saint Mary's
thiebbi01,Bill Thieben,1957,1958,F-C,201,215,1935-03-28,Hofstra
thigpju01,Justus Thigpen,1970,1974,G,185,160,1947-08-13,"Mott Community College, Weber State"
thirdda01,David Thirdkill,1983,1987,F-G,201,195,1960-04-12,Bradley
thomaad01,Adonis Thomas,2014,2014,F,201,200,1993-03-25,Memphis
thomabi01,Billy Thomas,2005,2008,G,193,208,1975-12-23,Kansas
thomabr01,Brodric Thomas,2021,2022,G,196,185,1997-01-28,Truman State University
thomaca02,Cam Thomas,2022,2023,G,193,210,2001-10-13,LSU
thomaca01,Carl Thomas,1992,1998,G,193,175,1969-10-03,Eastern Michigan
thomach01,Charles Thomas,1992,1992,G,190,175,1969-10-03,Eastern Michigan
thomaet01,Etan Thomas,2002,2011,F,206,256,1978-04-01,Syracuse
thomair01,Irving Thomas,1991,1991,F,203,225,1966-01-02,"Kentucky, Florida State"
thomais02,Isaiah Thomas,2012,2022,G,175,185,1989-02-07,Washington
thomais01,Isiah Thomas,1982,1994,G,185,180,1961-04-30,Indiana
thomaja01,Jamel Thomas,2000,2001,F,198,215,1973-03-25,Providence
thomaja02,James Thomas,2005,2006,F,203,235,1980-11-22,Texas
thomaji01,Jim Thomas,1984,1991,G,190,190,1960-10-19,Indiana
thomajo01,Joe Thomas,1971,1971,F,198,205,1948-03-09,Marquette
thomajo02,John Thomas,1998,2006,F,206,265,1975-09-08,Minnesota
thomake01,Kenny Thomas,2000,2010,F,201,261,1977-07-25,New Mexico
thomakh01,Khyri Thomas,2019,2021,G,190,210,1996-05-08,Creighton
thomaku01,Kurt Thomas,1996,2013,F,206,230,1972-10-04,TCU
thomala01,Lance Thomas,2012,2020,F,203,240,1988-04-24,Duke
thomama01,Malcolm Thomas,2012,2015,F,206,225,1988-11-08,"Pepperdine, San Diego State"
thomama02,Matt Thomas,2020,2022,G,193,190,1994-08-04,Iowa State
thomaro01,Ron Thomas,1973,1976,F,198,215,1950-11-19,"Trinity Valley CC, Louisville"
thomate01,Terry Thomas,1976,1976,F,203,220,1953-08-20,Detroit Mercy
thomati01,Tim Thomas,1998,2010,F,208,230,1977-02-26,Villanova
thomaty01,Tyrus Thomas,2007,2015,F,206,215,1986-08-17,LSU
thomawi01,Willis Thomas,1968,1968,G,188,185,,Harbor College
thomptr02,Trey Thompkins,2012,2012,F,208,245,1990-05-20,Georgia
thompbe01,Bernard Thompson,1985,1989,F-G,198,210,1962-08-30,Fresno State
thompbi01,Billy Thompson,1987,1992,F,201,195,1963-12-01,Louisville
thompbr01,Brooks Thompson,1995,1998,G,193,193,1970-07-19,"Texas A&M, Oklahoma State"
thompco01,Corny Thompson,1983,1983,F,203,225,1960-02-05,UConn
thompda01,David Thompson,1976,1984,G-F,193,195,1954-07-13,NC State
thompdi01,Dijon Thompson,2006,2007,G-F,201,195,1983-02-23,UCLA
thompge01,George Thompson,1970,1975,G,188,200,1947-11-29,Marquette
thompho01,Hollis Thompson,2014,2017,G-F,203,206,1991-04-03,Georgetown
thompja01,Jack Thompson,1969,1969,G,185,185,1946-03-26,South Carolina
thompja02,Jason Thompson,2009,2016,F-C,211,250,1986-07-21,Rider University
thompjo01,John Thompson,1965,1966,F,208,225,1941-09-02,Providence
thompke01,Kevin Thompson,1994,1994,C-F,211,260,1971-02-07,NC State
thompkl01,Klay Thompson,2012,2023,G-F,198,215,1990-02-08,Washington State
thompla01,LaSalle Thompson,1983,1997,C-F,208,245,1961-06-23,Texas
thompmy01,Mychal Thompson,1979,1991,C-F,208,226,1955-01-30,Minnesota
thompmy02,Mychel Thompson,2012,2012,G,198,211,1988-06-01,Pepperdine
thomppa01,Paul Thompson,1984,1986,G-F,198,210,1961-05-25,Tulane
thompst01,Stephen Thompson,1992,1992,G,193,185,1968-12-02,Syracuse
thomptr01,Tristan Thompson,2012,2022,F-C,206,254,1991-03-13,Texas
thorjt01,JT Thor,2022,2023,F,208,205,2002-08-26,Auburn
thoresk01,Skip Thoren,1968,1970,C,208,230,1943-04-05,Illinois
thornro01,Rod Thorn,1964,1971,G,193,195,1941-05-23,West Virginia
thornal01,Al Thornton,2008,2011,F,203,220,1983-12-07,Florida State
thornbo01,Bob Thornton,1986,1996,F-C,208,225,1962-07-10,"University of California, Irvine"
thornda01,Dallas Thornton,1969,1970,G,193,190,1946-09-01,Kentucky Wesleyan College
thornma01,Marcus Thornton,2010,2017,G,193,205,1987-06-05,LSU
thornsi01,Sindarius Thornwell,2018,2021,G,193,215,1994-11-15,South Carolina
thorpot01,Otis Thorpe,1985,2001,F-C,206,225,1962-08-05,Providence
threase01,Sedale Threatt,1984,1997,G,188,175,1961-09-10,West Virginia Tech
thurmna01,Nate Thurmond,1964,1977,C-F,211,225,1941-07-25,Bowling Green
thursme01,Mel Thurston,1948,1948,G,183,175,1919-01-16,Canisius
thybuma01,Matisse Thybulle,2020,2023,G,196,201,1997-03-04,Washington
tidriha01,Hal Tidrick,1949,1949,F-G,185,190,1915-04-04,Washington & Jefferson College
tiemada01,Dan Tieman,1963,1963,G,183,185,1940-11-30,Thomas More College
tilliki02,Killian Tillie,2021,2022,F,206,220,1998-03-05,Gonzaga
tillida01,Darren Tillis,1983,1984,C-F,211,215,1960-02-23,Cleveland State University
tillmxa01,Xavier Tillman Sr.,2021,2023,F,203,245,1999-01-12,Michigan State
tinglja01,Jack Tingle,1948,1949,F,193,205,1924-12-30,Kentucky
tinslge01,George Tinsley,1970,1972,F,196,205,1946-09-19,Kentucky Wesleyan College
tinslja01,Jamaal Tinsley,2002,2014,G,190,195,1978-02-28,Iowa State
tisdawa01,Wayman Tisdale,1986,1997,F-C,206,240,1964-06-09,Oklahoma
tobeymi01,Mike Tobey,2017,2017,C,213,260,1994-10-10,Virginia
toddis01,Isaiah Todd,2022,2023,F,208,220,2001-10-17,
todormi01,Mike Todorovich,1950,1951,F-C,196,220,1923-06-11,"Washington University in Saint Louis, Notre Dame, Wyoming"
tolbera01,Ray Tolbert,1982,1989,F,206,225,1958-09-10,Indiana
tolbeto01,Tom Tolbert,1989,1995,F-C,201,235,1965-10-16,"University of California, Irvine, Arizona"
tollian01,Anthony Tolliver,2009,2021,F-C,203,240,1985-06-01,Creighton
tolsode01,Dean Tolson,1975,1978,F,203,190,1951-11-25,Arkansas
tomjaru01,Rudy Tomjanovich,1971,1981,F,203,218,1948-11-24,Michigan
toneyan01,Andrew Toney,1981,1988,G,190,178,1957-11-23,Louisiana
toneyse01,Sedric Toney,1986,1994,G,188,178,1962-04-13,Dayton
tonkoan01,Andy Tonkovich,1949,1949,G,185,185,1922-11-01,Marshall
toolsan01,Andy Toolson,1991,1996,G-F,198,210,1966-01-19,BYU
toomaja01,Jack Toomay,1948,1950,C-F,198,215,1922-08-09,University of the Pacific
toonebe01,Bernard Toone,1980,1980,F,206,210,1956-07-14,Marquette
toppiob01,Obi Toppin,2021,2023,F,206,220,1998-03-04,Dayton
torgoir01,Irv Torgoff,1947,1949,F,188,192,1917-03-06,Long Island University
tormobu01,Gene Tormohlen,1963,1970,C-F,203,230,1937-05-12,Tennessee
torreos01,Óscar Torres,2002,2003,F,198,210,1976-12-18,
toscaju01,Juan Toscano-Anderson,2020,2023,F,198,209,1993-04-10,Marquette
toshebi01,Bill Tosheff,1952,1954,G,185,175,1926-06-02,Indiana
toughbo01,Bob Tough,1949,1950,G-F,183,185,1920-08-28,St. John's
toupaax01,Axel Toupane,2016,2021,G-F,201,197,1992-07-23,
towemo01,Monte Towe,1976,1977,G,170,150,1953-09-27,NC State
towerke01,Keith Tower,1994,1997,C-F,211,250,1970-05-15,Notre Dame
towerbl01,Blackie Towery,1949,1950,F-C,193,210,1920-06-20,Western Kentucky
towneli01,Linton Townes,1983,1985,F-G,201,190,1959-11-30,James Madison University
townska01,Karl-Anthony Towns,2016,2023,C-F,211,248,1995-11-15,Kentucky
townsra01,Raymond Townsend,1979,1982,G,190,175,1955-12-20,UCLA
trappge01,George Trapp,1972,1977,F-C,203,205,1948-07-11,Cal State Long Beach
trappjo01,John Trapp,1969,1973,F,201,210,1945-10-02,"Voorhees College, Pasadena City College, UNLV"
traylro01,Robert Traylor,1999,2005,F,203,284,1977-02-01,Michigan
trentga01,Gary Trent,1996,2004,F,203,250,1974-09-22,Ohio University
trentga02,Gary Trent Jr.,2019,2023,G,196,209,1999-01-18,Duke
trepaje01,Jeff Trepagnier,2002,2004,G,193,200,1979-07-11,USC
tresvjo01,John Tresvant,1965,1973,F-C,201,215,1939-11-06,Seattle University
trieral01,Allonzo Trier,2019,2020,G,193,200,1996-01-17,Arizona
triptdi01,Dick Triptow,1949,1950,G-F,183,170,1922-11-03,DePaul
tripuke01,Kelly Tripucka,1982,1991,F-G,198,220,1959-02-16,Notre Dame
truitan01,Ansley Truitt,1973,1973,C,206,215,1950-08-24,California
trybace01,Cezary Trybański,2003,2004,C,218,240,1979-09-22,
tsakaja01,Jake Tsakalidis,2001,2007,C,218,285,1979-06-10,
tschojo01,John Tschogl,1973,1975,F,198,206,1950-04-25,UC Santa Barbara
tsiorlo01,Lou Tsioropoulos,1957,1959,F,196,190,1930-08-31,Kentucky
tskitni01,Nikoloz Tskitishvili,2003,2006,F,213,225,1983-04-14,
tuckeal01,Al Tucker,1968,1972,F,203,190,1943-02-24,Oklahoma Baptist University
tuckeal02,Alando Tucker,2008,2010,F,198,205,1984-02-11,Wisconsin
tuckean01,Anthony Tucker,1995,1995,F,203,220,1969-04-04,"Georgetown, Wake Forest"
tuckeji01,Jim Tucker,1955,1957,F,201,185,1932-12-11,Duquesne
tuckepj01,P.J. Tucker,2007,2023,F,196,245,1985-05-05,Texas
tuckera01,Rayjon Tucker,2020,2022,F,190,209,1997-09-24,"Florida Gulf Coast, Little Rock"
tucketr01,Trent Tucker,1983,1993,G,196,193,1959-12-20,Minnesota
turiaro01,Ronny Turiaf,2006,2015,F,208,249,1983-01-13,Gonzaga
turkcmi01,Mirsad Türkcan,2000,2000,F,206,236,1976-06-07,
turkohe01,Hedo Türkoğlu,2001,2015,F,208,220,1979-03-19,
turnean01,Andre Turner,1987,1992,G,180,160,1964-12-13,Memphis
turnebi01,Bill Turner,1968,1973,F,201,220,1944-02-18,University of Akron
turneel01,Elston Turner,1982,1989,G-F,196,190,1959-06-10,Ole Miss
turneev01,Evan Turner,2011,2020,G,198,220,1988-10-27,Ohio State
turnega01,Gary Turner,1968,1968,F,201,200,,TCU
turnehe02,Henry Turner,1990,1995,G-F,201,200,1966-08-18,Cal State Fullerton
turnehe01,Herschell Turner,1968,1968,G,188,195,1938-03-29,Nebraska
turneja01,Jack Turner,1955,1955,F-G,193,170,1930-06-29,Western Kentucky
turneja02,Jack Turner,1962,1962,G-F,196,200,1939-06-05,Louisville
turneje01,Jeff Turner,1985,1996,F-C,206,230,1962-04-09,Vanderbilt
turnejo01,John Turner,1992,1992,F,203,245,1967-11-30,"Georgetown, Phillips University"
turnemy01,Myles Turner,2016,2023,C-F,211,250,1996-03-24,Texas
turnewa01,Wayne Turner,2000,2000,G,188,190,1976-03-22,Kentucky
turpime01,Melvin Turpin,1985,1990,C,211,240,1960-12-28,Kentucky
twardda01,Dave Twardzik,1973,1980,G,185,175,1950-09-20,Old Dominion
twymaja01,Jack Twyman,1956,1966,F-G,198,210,1934-05-11,Cincinnati
tylerbj01,B.J. Tyler,1995,1995,G,185,185,1971-04-30,"DePaul, Texas"
tylerje01,Jeremy Tyler,2012,2014,C,208,260,1991-06-21,
tylerte01,Terry Tyler,1979,1989,F-G,201,215,1956-10-30,Detroit Mercy
tyrach01,Charlie Tyra,1958,1962,C-F,203,230,1935-08-16,Louisville
