id,player,from,to,position,height,weight,birth_date,colleges
rinalri01,Rich Rinaldi,1972,1974,G,190,195,1949-08-03,Saint Peter's College
riordmi01,Mike Riordan,1969,1977,G-F,193,200,1945-07-09,Providence
risenar01,Arnie Risen,1949,1958,C-F,206,200,1924-10-09,Ohio State
rittete01,Tex Ritter,1949,1951,G-F,188,185,1924-02-26,Eastern Kentucky University
rivasra01,Ramón Rivas,1989,1989,F-C,208,260,1966-06-03,Temple
riverau01,Austin Rivers,2013,2023,G,193,200,1992-08-01,Duke
riverda01,David Rivers,1989,1992,G,183,170,1965-01-20,Notre Dame
riverdo01,Doc Rivers,1984,1996,G,193,185,1961-10-13,Marquette
robbile01,Lee Robbins,1948,1949,F,190,175,1922-02-11,Colorado
robbire01,Red Robbins,1968,1975,F-C,203,190,1944-09-30,"Chipola College, Tennessee"
roberan03,Andre Roberson,2014,2021,G-F,201,210,1991-12-04,Colorado
roberan02,Anthony Roberson,2006,2009,G,188,180,1983-02-14,Florida
roberri01,Rick Roberson,1970,1976,C-F,206,231,1947-07-07,Cincinnati
roberte01,Terrance Roberson,2001,2001,F,201,215,1976-12-30,Fresno State
roberan01,Anthony Roberts,1978,1984,F-G,196,185,1955-04-15,Oral Roberts
roberbi01,Bill Roberts,1949,1950,C,206,210,1925-03-13,Wyoming
roberbr01,Brian Roberts,2013,2017,G,185,173,1985-12-03,Dayton
roberfr01,Fred Roberts,1984,1997,F-C,208,218,1960-08-14,BYU
roberjo01,Joe Roberts,1961,1968,F,198,214,1936-05-18,Ohio State
roberla01,Lawrence Roberts,2006,2007,F,206,240,1982-10-20,"Baylor, Mississippi State"
roberma01,Marv Roberts,1972,1977,F-C,203,200,1950-01-29,Utah State University
roberst01,Stanley Roberts,1992,2000,C,213,285,1970-02-07,LSU
roberal01,Alvin Robertson,1985,1996,G,193,185,1962-07-22,Arkansas
roberos01,Oscar Robertson,1961,1974,G-F,196,205,1938-11-24,Cincinnati
roberry01,Ryan Robertson,2000,2000,G,196,190,1976-10-02,Kansas
roberto01,Tony Robertson,1978,1979,G,193,195,1956-01-01,West Virginia
robeyri01,Rick Robey,1979,1986,C-F,211,230,1956-01-30,Kentucky
robinbe01,Bernard Robinson,2005,2007,G-F,198,210,1980-12-26,Michigan
robinch01,Chris Robinson,1997,1998,G,196,200,1974-04-02,Western Kentucky
robincl01,Cliff Robinson,1980,1992,F,206,220,1960-03-13,USC
robincl02,Clifford Robinson,1990,2007,F-C,208,225,1966-12-16,UConn
robinda01,David Robinson,1990,2003,C,216,235,1965-08-06,United States Naval Academy
robinde01,Devin Robinson,2018,2019,F,203,200,1995-03-07,Florida
robindu01,Duncan Robinson,2019,2023,G-F,201,215,1994-04-22,"Williams, Michigan"
robined01,Eddie Robinson,2000,2004,G-F,203,210,1976-04-19,University of Central Oklahoma
robinfl01,Flynn Robinson,1967,1974,G,185,185,1941-04-28,"Southern Illinois, , Wyoming"
robingl01,Glenn Robinson,1995,2005,F,201,225,1973-01-10,Purdue
robingl02,Glenn Robinson III,2015,2021,G-F,198,222,1994-01-08,Michigan
robinja01,Jackie Robinson,1979,1982,F,198,210,1955-05-20,UNLV
robinja03,Jamal Robinson,2001,2001,F,201,212,1973-12-27,Virginia
robinja02,James Robinson,1994,2001,G,188,180,1970-08-31,Alabama
robinje01,Jerome Robinson,2019,2021,G,193,190,1997-02-22,Boston College
robinju01,Justin Robinson,2020,2022,G,185,195,1997-10-12,Virginia Tech
robinla01,Larry Robinson,1991,2002,F-G,190,180,1968-01-11,Centenary (LA)
robinmi01,Mitchell Robinson,2019,2023,C,213,240,1998-04-01,Western Kentucky
robinna01,Nate Robinson,2006,2016,G,175,180,1984-05-31,Washington
robinol01,Oliver Robinson,1983,1983,G,193,180,1960-03-13,UAB
robinor01,Orlando Robinson,2023,2023,F,213,235,2000-07-10,Fresno State
robinro01,Ronnie Robinson,1974,1975,F,203,200,1951-03-09,Memphis
robinru01,Rumeal Robinson,1991,1997,G,188,195,1966-11-13,Michigan
robinsa01,Sam Robinson,1971,1972,F,201,190,1948-01-01,"Pasadena City College, Cal State Long Beach"
robinth01,Thomas Robinson,2013,2017,F,208,237,1991-03-17,Kansas
robintr01,Truck Robinson,1975,1985,F-C,201,225,1951-10-04,Tennessee State
robinwa01,Wayne Robinson,1981,1981,F,203,217,1958-04-19,Virginia Tech
robinwi01,Wil Robinson,1974,1974,G,188,175,1949-12-25,West Virginia
robinje02,Jeremiah Robinson-Earl,2022,2023,F,206,230,2000-11-03,Villanova
robinbi01,Bill Robinzine,1976,1982,F,201,230,1953-01-20,DePaul
robisda01,Dave Robisch,1972,1984,C-F,208,235,1949-12-22,Kansas
robyis01,Isaiah Roby,2020,2023,F,203,230,1998-02-03,Nebraska
rochare01,Red Rocha,1948,1957,C-F,206,185,1923-09-18,Oregon State
rochejo01,John Roche,1972,1982,G,190,170,1949-09-26,South Carolina
rockge01,Gene Rock,1948,1948,G,175,155,1921-11-04,USC
rockeja01,Jack Rocker,1948,1948,C-F,196,185,1922-08-12,California
roddyda01,David Roddy,2023,2023,F,198,255,2001-03-27,Colorado State
rodgegu01,Guy Rodgers,1959,1970,G,183,185,1935-09-01,Temple
rodmade01,Dennis Rodman,1987,2000,F,201,210,1961-05-13,Southeastern Oklahoma State University
rodrise01,Sergio Rodríguez,2007,2017,G,190,176,1986-06-12,
roelo01,Lou Roe,1996,1997,F,201,220,1972-07-14,UMass
rogerca01,Carlos Rogers,1995,2002,C-F,211,220,1971-02-06,"Little Rock, Tennessee State"
rogerha01,Harry Rogers,1976,1976,F,201,195,1950-12-31,Saint Louis
rogerjo01,Johnny Rogers,1987,1988,F-C,208,225,1963-12-30,"Stanford, University of California, Irvine"
rogerma01,Marshall Rogers,1977,1977,G,185,190,1953-08-27,University of Texas Rio Grande Valley
rogerro01,Rodney Rogers,1994,2005,F,201,235,1971-06-20,Wake Forest
rogerro02,Roy Rogers,1997,2000,F,208,235,1973-08-19,Alabama
rogerwi01,Willie Rogers,1969,1969,G-F,190,185,1945-09-11,Oklahoma
rogesal01,Al Roges,1954,1955,G-F,193,195,1930-10-25,Long Island University
rohloke01,Ken Rohloff,1964,1964,G,183,195,1939-04-18,NC State
rollike01,Kenny Rollins,1949,1953,G,183,168,1923-09-14,Kentucky
rolliph01,Phil Rollins,1959,1961,G,188,185,1934-01-19,Louisville
rolliry01,Ryan Rollins,2023,2023,G,193,180,2002-07-03,Toledo
rollitr01,Tree Rollins,1978,1995,C,216,235,1955-06-16,Clemson
romarlo01,Lorenzo Romar,1981,1985,G,185,175,1958-11-13,Washington
rondora01,Rajon Rondo,2007,2022,G,185,180,1986-02-22,Kentucky
rookje01,Jerry Rook,1970,1970,F,196,219,1943-10-27,Arkansas State University
rooksse01,Sean Rooks,1993,2004,C,208,250,1969-09-09,Arizona
rosede01,Derrick Rose,2009,2023,G,190,200,1988-10-04,Memphis
roseja01,Jalen Rose,1995,2007,G-F,203,210,1973-01-30,Michigan
rosema01,Malik Rose,1997,2009,F-C,201,250,1974-11-23,Drexel
rosero01,Rob Rose,1989,1989,G,196,180,1964-12-27,George Mason
rosenpe01,Petey Rosenberg,1947,1947,G,178,165,1918-04-07,Saint Joseph's
rosenle01,Lennie Rosenbluth,1958,1959,F,193,190,1933-01-22,UNC
rosenha01,Hank Rosenstein,1947,1947,F,193,185,1920-06-16,City College of New York
rosendi01,Dick Rosenthal,1955,1957,F-G,196,205,1930-01-20,Notre Dame
rossqu01,Quinton Ross,2005,2011,G,198,195,1981-04-30,SMU
rosste01,Terrence Ross,2013,2023,F-G,198,206,1991-02-05,Washington
rothdo01,Doug Roth,1990,1990,C,211,255,1967-08-24,Tennessee
rothsc01,Scott Roth,1988,1990,F,203,212,1963-06-03,Wisconsin
rotheir01,Irv Rothenberg,1947,1949,C,201,215,1921-12-31,Long Island University
rottnmi01,Mickey Rottner,1947,1948,G,178,180,1919-03-23,Loyola Chicago
roundda01,Dan Roundfield,1976,1987,F-C,203,205,1953-05-26,Central Michigan University
rouxgi01,Giff Roux,1947,1949,F-C,196,195,1923-06-28,Kansas
rowanro01,Ron Rowan,1987,1987,G,196,200,1962-04-23,"Notre Dame, St. John's"
rowecu01,Curtis Rowe,1972,1979,F,201,225,1949-07-02,UCLA
rowinji01,Jim Rowinski,1989,1990,F-C,203,250,1961-01-04,Purdue
rowlade01,Derrick Rowland,1986,1986,G,196,195,1959-06-21,State University of New York at Potsdam
rowsobr01,Brian Rowsom,1988,1990,F,206,220,1965-10-23,UNC Wilmington
roybr01,Brandon Roy,2007,2013,G,198,215,1984-07-23,Washington
royaldo01,Donald Royal,1990,1998,F,203,210,1966-05-22,Notre Dame
royalre01,Reggie Royals,1975,1975,C,208,200,1950-09-18,Florida State
royerbo01,Bob Royer,1950,1950,G,178,155,1927-10-15,Indiana State University
roziecl01,Clifford Rozier,1995,1998,C-F,211,245,1972-10-31,"UNC, Louisville"
roziete01,Terry Rozier,2016,2023,G,185,190,1994-03-17,Louisville
rubiori01,Ricky Rubio,2012,2023,G,188,190,1990-10-21,
ruckegu01,Guy Rucker,2003,2003,F-C,211,265,1977-07-27,Iowa
ruddde01,Delaney Rudd,1990,1993,G,188,180,1962-11-08,Wake Forest
ruddjo01,John Rudd,1979,1979,F,201,230,1955-08-07,McNeese State University
rudezda01,Damjan Rudež,2015,2017,F,208,228,1986-06-17,
rudomjo01,John Rudometkin,1963,1965,F,198,205,1940-06-06,USC
ruffimi01,Michael Ruffin,2000,2009,F,206,246,1977-01-21,Tulsa
ruffitr01,Trevor Ruffin,1995,1996,G,185,185,1970-09-26,Hawaii
ruffnpa01,Paul Ruffner,1971,1976,C-F,208,225,1948-10-15,"Cerritos College, BYU"
ruklijo01,Joe Ruklick,1960,1962,F-C,206,220,1938-08-03,Northwestern
rulanje01,Jeff Ruland,1982,1993,C-F,208,240,1958-12-16,Iona College
rulebo01,Bob Rule,1968,1975,C-F,206,220,1944-06-29,Colorado State
rulloje01,Jerry Rullo,1947,1950,G,178,165,1923-06-23,Temple
ruscost01,Stefano Rusconi,1996,1996,C-F,206,240,1968-10-02,
rushbr01,Brandon Rush,2009,2017,G-F,198,220,1985-07-07,Kansas
rushka01,Kareem Rush,2003,2010,G,198,215,1980-10-30,Missouri
russebi01,Bill Russell,1957,1969,C,208,215,1934-02-12,San Francisco
russebr01,Bryon Russell,1994,2006,F,201,225,1970-12-31,Cal State Long Beach
russeca02,Campy Russell,1975,1985,F,203,215,1952-01-12,Michigan
russeca01,Cazzie Russell,1967,1978,F-G,196,218,1944-06-07,Michigan
russeda01,D'Angelo Russell,2016,2023,G,193,193,1996-02-23,Ohio State
russefr01,Frank Russell,1973,1973,G,190,180,1949-04-17,Detroit Mercy
russepi01,Pierre Russell,1972,1973,F-G,193,190,1949-12-13,Kansas
russeru01,Rubin Russell,1968,1968,G,188,180,1944-11-07,"Labette Community College, University of North Texas"
russewa01,Walker Russell,1983,1988,G,196,195,1960-10-26,"Houston, Western Michigan"
russewa02,Walker Russell,2012,2012,G,183,170,1982-10-06,Jacksonville State University
ryanma01,Matt Ryan,2022,2023,F,201,215,1997-04-17,"Notre Dame, Vanderbilt, Chattanooga"
