id,player,from,to,position,height,weight,birth_date,colleges
newmada01,Dave Newmark,1969,1971,C,213,240,1946-09-11,Columbia University
newtobi01,Bill Newton,1973,1974,C,206,220,1950-12-22,LSU
niangge01,Georges Niang,2017,2023,F,201,230,1993-06-17,Iowa State
nichode01,Demetris Nichols,2008,2009,F,203,216,1984-09-04,Syracuse
nichoja01,Jack Nichols,1949,1958,C-F,201,222,1926-04-09,Washington
nichoan01,Andrew Nicholson,2013,2017,F,206,250,1989-12-08,St. Bonaventure
nickega01,Gaylon Nickerson,1997,1997,G,190,190,1969-02-05,"Wichita State, Butler County Community College, Kansas State, Northwestern Oklahoma State University"
nicksca01,Carl Nicks,1981,1983,G,185,175,1958-10-06,Indiana State University
niemari01,Rich Niemann,1969,1972,C,213,245,1946-07-02,Saint Louis
niemiri01,Richie Niemiera,1949,1950,G-F,185,165,1921-05-26,Notre Dame
nilesmi01,Mike Niles,1981,1981,F,198,225,1955-03-31,Cal State Fullerton
nimphku01,Kurt Nimphius,1982,1990,C-F,208,218,1958-03-13,Arizona State
nixda01,Daishen Nix,2022,2023,G,196,224,2002-02-13,
nixdy01,Dyron Nix,1990,1990,F,201,210,1967-02-11,Tennessee
nixonno01,Norm Nixon,1978,1989,G,188,170,1955-10-11,Duquesne
nnajize01,Zeke Nnaji,2021,2023,F,206,240,2001-01-09,Arizona
noahjo01,Joakim Noah,2008,2020,C,211,230,1985-02-25,Florida
noblech01,Chuck Noble,1956,1962,G,193,190,1931-07-24,Louisville
nocioan01,Andrés Nocioni,2005,2012,F,201,225,1979-11-30,
noelda01,David Noel,2007,2007,F,198,230,1984-02-27,UNC
noelne01,Nerlens Noel,2015,2023,C-F,211,220,1994-04-10,Kentucky
noelpa01,Paul Noel,1948,1952,F,193,185,1924-08-17,Kentucky
noguelu01,Lucas Nogueira,2015,2018,C,213,241,1992-07-26,
nolanji01,Jim Nolan,1950,1950,C,203,210,1927-06-09,Georgia Tech
nolenpa01,Paul Nolen,1954,1954,C,208,,1929-09-03,Texas Tech
nordgje01,Jeff Nordgaard,1998,1998,F,201,225,1973-02-23,Green Bay
nordmbe01,Bevo Nordmann,1962,1965,C,208,225,1939-12-11,Saint Louis
norlajo01,Johnny Norlander,1947,1951,F,190,180,1921-03-05,Hamline University
normaco01,Connie Norman,1975,1979,G,190,175,1953-09-24,Arizona
normake01,Ken Norman,1988,1997,F,203,215,1964-09-05,Illinois
norriau01,Audie Norris,1983,1985,C,206,230,1960-12-18,Jackson State University
norrimo01,Moochie Norris,1997,2006,G,185,175,1973-07-27,"Auburn, University of West Florida"
norrisy01,Sylvester Norris,1980,1980,C,211,220,1957-02-18,Jackson State University
norveza01,Zach Norvell,2020,2020,G,196,206,1997-12-09,Gonzaga
norwowi01,Willie Norwood,1972,1978,F,201,220,1947-08-08,Alcorn State
nostrge01,George Nostrand,1947,1950,C-F,203,195,1924-01-25,Wyoming
noszkst01,Stan Noszka,1947,1949,G,185,185,1920-09-09,Duquesne
novakmi01,Mike Novak,1949,1954,C-F,206,219,1915-04-23,Loyola Chicago
novakst01,Steve Novak,2007,2017,F,208,225,1983-06-13,Marquette
nowelja01,Jaylen Nowell,2020,2023,G,193,201,1999-07-09,Washington
nowelme01,Mel Nowell,1963,1968,G,188,170,1939-12-27,Ohio State
nowitdi01,Dirk Nowitzki,1999,2019,F,213,245,1978-06-19,
ntilila01,Frank Ntilikina,2018,2023,G,193,200,1998-07-28,
nunnke01,Kendrick Nunn,2020,2023,G,188,190,1995-08-03,"Illinois, Oakland"
nunnaja01,James Nunnally,2014,2021,F,201,208,1990-07-14,UC Santa Barbara
nurkiju01,Jusuf Nurkić,2015,2023,C,211,290,1994-08-23,
nuttde01,Dennis Nutt,1987,1987,G,188,170,1963-03-25,TCU
nwabada01,David Nwaba,2017,2022,G,196,219,1993-01-14,Cal Poly
nworajo01,Jordan Nwora,2021,2023,F,203,225,1998-09-09,Louisville
nwosuju01,Julius Nwosu,1995,1995,C,208,255,1971-05-01,Liberty
