id,player,from,to,position,height,weight,birth_date,colleges
jamisan01,Antawn Jamison,1999,2014,F,203,223,1976-06-12,UNC
jamisha01,Harold Jamison,2000,2002,F,203,260,1976-11-20,Clemson
janisjo01,John Janisch,1947,1948,F-G,190,200,1920-03-15,Valparaiso
janotho01,Howie Janotta,1950,1950,F,190,185,1924-10-19,Seton Hall
jaricma01,Marko Jarić,2003,2009,G,201,198,1978-10-12,
jarosto01,Tony Jaros,1947,1951,F-G,190,185,1920-02-22,Minnesota
jarrede01,DeJon Jarreau,2022,2022,G,196,185,1998-01-23,"UMass, Houston"
jarviji01,Jim Jarvis,1968,1969,G,185,175,1943-03-03,Oregon State
jasiksa01,Šarūnas Jasikevičius,2006,2007,G,193,195,1976-03-05,Maryland
jawaina01,Nathan Jawai,2009,2010,C-F,208,280,1986-10-10,Midland College
jeannbu01,Buddy Jeannette,1948,1950,G,180,175,1917-09-15,Washington & Jefferson College
jeelaab01,Abdul Jeelani,1980,1981,F-C,203,210,1954-02-10,University of Wisconsin-Parkside
jeffech01,Chris Jefferies,2003,2004,G-F,203,225,1980-02-13,"Arkansas, Fresno State"
jeffeot01,Othyus Jeffers,2010,2014,G,196,200,1985-08-05,"University of Illinois at Chicago, Robert Morris University (IL)"
jeffeal01,Al Jefferson,2005,2018,C-F,208,289,1985-01-04,
jeffeam01,Amile Jefferson,2019,2020,F,206,222,1993-05-07,Duke
jeffeco01,Cory Jefferson,2015,2016,F,206,218,1990-12-26,Baylor
jeffedo01,Dontell Jefferson,2009,2009,G,196,195,1983-12-15,Arkansas
jefferi01,Richard Jefferson,2002,2018,F,201,233,1980-06-21,Arizona
jeffrda01,DaQuan Jeffries,2020,2022,G-F,196,230,1997-08-30,"Oral Roberts, Tulsa"
jeffrja01,Jared Jeffries,2003,2013,F,211,230,1981-11-25,Indiana
jenkich01,Charles Jenkins,2012,2013,G,190,220,1989-02-28,Hofstra
jenkiho01,Horace Jenkins,2005,2005,G,185,180,1974-10-14,William Paterson University
jenkijo01,John Jenkins,2013,2019,G,193,215,1991-03-06,Vanderbilt
jennibr01,Brandon Jennings,2010,2018,G,185,170,1989-09-23,
jennike01,Keith Jennings,1993,1995,G,170,160,1968-11-02,East Tennessee State University
jentch01,Chris Jent,1994,1997,F,201,220,1970-01-11,Ohio State
jepsele01,Les Jepsen,1991,1992,C,213,237,1967-06-24,Iowa
jerebjo01,Jonas Jerebko,2010,2019,F,208,231,1987-03-02,
jeromty01,Ty Jerome,2020,2023,G,196,195,1997-07-08,Virginia
jerregr01,Grant Jerrett,2015,2015,F,208,235,1993-07-08,Arizona
jetereu01,Eugene Jeter,2011,2011,G,180,175,1983-12-02,University of Portland
jeterha01,Hal Jeter,1970,1970,G,190,190,1945-05-17,Drake University
jianlyi01,Yi Jianlian,2008,2012,F,213,240,1987-10-27,
joeis01,Isaiah Joe,2021,2023,G,193,165,1999-07-02,Arkansas
johnsbr01,Britton Johnsen,2004,2005,F,208,210,1979-07-08,Utah
johnsal01,Alexander Johnson,2007,2008,F,206,240,1983-02-08,Florida State
johnsal02,Alize Johnson,2019,2023,F,201,212,1996-04-22,Missouri State
johnsam01,Amir Johnson,2006,2019,F-C,206,240,1987-05-01,
johnsan01,Andy Johnson,1959,1962,F-G,196,215,1932-11-08,University of Portland
johnsan02,Anthony Johnson,1998,2010,G,190,190,1974-10-02,College of Charleston
johnsar02,Armon Johnson,2011,2012,G,190,195,1989-02-23,Nevada
johnsar01,Arnie Johnson,1949,1953,F-C,196,236,1920-05-16,Bemidji State University
johnsav01,Avery Johnson,1989,2004,G,178,175,1965-03-25,"Cameron University, Southern University and A&M College"
johnsbj01,B.J. Johnson,2019,2022,G,201,200,1995-12-21,"Syracuse, La Salle"
johnsbr02,Brice Johnson,2017,2018,F,208,230,1994-06-27,UNC
johnsbu01,Buck Johnson,1987,1993,F,201,190,1964-01-03,Alabama
johnsca02,Cameron Johnson,2020,2023,F,203,210,1996-03-03,"Pitt, UNC"
johnsca01,Carldell Johnson,2012,2012,G,178,180,1983-01-28,UAB
johnsch01,Charles Johnson,1973,1979,G,183,170,1949-03-31,California
johnsch02,Cheese Johnson,1980,1980,F-G,198,195,1957-09-07,Wichita State
johnsch03,Chris Johnson,2011,2013,C,211,210,1985-07-15,LSU
johnsch04,Chris Johnson,2013,2016,F-G,198,206,1990-04-29,Dayton
johnscl02,Clay Johnson,1982,1984,G,193,175,1956-07-18,Missouri
johnscl01,Clemon Johnson,1979,1988,C-F,208,240,1956-09-12,Florida A&M
johnsda04,Dakari Johnson,2018,2018,C,213,255,1995-09-22,Kentucky
johnsda02,Darryl Johnson,1996,1996,G,185,170,1965-10-26,Michigan State
johnsda01,Dave Johnson,1993,1994,G-F,201,210,1970-11-16,Syracuse
johnsda08,David Johnson,2022,2022,G,196,210,2001-02-26,Louisville
johnsde02,DeMarco Johnson,2000,2000,F,206,245,1975-10-06,UNC Charlotte
johnsde01,Dennis Johnson,1977,1990,G,193,185,1954-09-18,Pepperdine
johnsde03,DerMarr Johnson,2001,2008,F,206,201,1980-05-05,Cincinnati
johnsed01,Ed Johnson,1969,1971,C,203,205,1944-06-17,Tennessee State
johnsed02,Eddie Johnson,1978,1987,G,188,180,1955-02-24,Auburn
johnsed03,Eddie Johnson,1982,1999,F-G,201,215,1959-05-01,Illinois
johnser01,Eric Johnson,1990,1990,G,188,205,1966-02-07,"Baylor, Nebraska"
johnser02,Ervin Johnson,1994,2006,C,211,245,1967-12-21,New Orleans
johnsfr01,Frank Johnson,1982,1994,G,185,185,1958-11-23,Wake Forest
johnsge01,George Johnson,1971,1974,C,211,245,1947-06-19,Stephen F. Austin
johnsge02,George Johnson,1973,1986,C-F,211,205,1948-12-18,Dillard University
johnsge03,George Johnson,1979,1986,F-C,201,210,1956-12-08,St. John's
johnsgu01,Gus Johnson,1964,1973,F-C,198,230,1938-12-13,"Boise State, Idaho"
johnsha01,Harold Johnson,1947,1947,C,198,240,1920-01-30,Indiana State University
johnsiv01,Ivan Johnson,2012,2013,F,203,230,1984-04-10,"Oregon, Cal State San Bernardino"
johnsja02,JaJuan Johnson,2012,2012,F,208,221,1989-02-08,Purdue
johnsja05,Jalen Johnson,2022,2023,F,206,220,2001-12-18,Duke
johnsja01,James Johnson,2010,2023,F,201,240,1987-02-20,Wake Forest
johnsjo02,Joe Johnson,2002,2022,G-F,201,240,1981-06-29,Arkansas
johnsjo01,John Johnson,1971,1982,F,201,200,1947-10-18,Iowa
johnska01,Kannard Johnson,1988,1988,F,206,220,1965-06-24,Western Kentucky
johnske04,Keldon Johnson,2020,2023,G,196,220,1999-10-11,Kentucky
johnske01,Ken Johnson,1986,1986,F,203,240,1962-11-07,"USC, Michigan State"
johnske03,Ken Johnson,2003,2003,F-C,211,240,1978-02-01,Ohio State
johnske07,Keon Johnson,2022,2023,G,196,186,2002-03-10,Tennessee
johnske02,Kevin Johnson,1988,2000,G,185,180,1966-03-04,California
johnsla01,Larry Johnson,1978,1978,G,190,205,1954-11-28,Kentucky
johnsla02,Larry Johnson,1992,2001,F,201,250,1969-03-14,"Odessa College, UNLV"
johnsle01,Lee Johnson,1981,1981,F,211,205,1957-06-16,"Montana, Texas A&M University-Commerce"
johnsli01,Linton Johnson,2004,2009,F,203,205,1980-06-13,Tulane
johnsma02,Magic Johnson,1980,1996,G-F,206,215,1959-08-14,Michigan State
johnsma01,Marques Johnson,1978,1990,F-G,201,218,1956-02-08,UCLA
johnsmi01,Mickey Johnson,1975,1986,F,208,190,1952-08-31,Aurora University
johnsne02,Neil Johnson,1967,1973,F-C,201,220,1943-04-17,"Tulsa, Creighton"
johnsni01,Nick Johnson,2015,2015,G,190,202,1992-12-22,Arizona
johnsol01,Ollie Johnson,1973,1982,F,198,200,1949-05-11,Temple
johnsom01,Omari Johnson,2018,2018,F,206,220,1989-11-26,Oregon State
johnsor01,Orlando Johnson,2013,2016,G,196,220,1989-03-11,"Loyola Marymount, UC Santa Barbara"
johnsra01,Ralph Johnson,1950,1953,G,180,170,1921-12-06,Huntington University
johnsre01,Reggie Johnson,1981,1984,F-C,206,205,1957-06-25,Tennessee
johnsri01,Rich Johnson,1969,1971,C,201,210,1946-12-18,Grambling State University
johnsro01,Ron Johnson,1961,1961,F,203,215,1938-07-20,Minnesota
johnsst04,Stanley Johnson,2016,2023,F,198,242,1996-05-29,Arizona
johnsst02,Steffond Johnson,1987,1987,F,203,240,1962-11-04,"LSU, San Diego State"
johnsst03,Steve Johnson,1982,1991,C-F,208,235,1957-11-03,Oregon State
johnsst01,Stew Johnson,1968,1976,F-C,203,220,1944-08-19,Murray State
johnstr01,Trey Johnson,2009,2012,G,196,218,1984-08-30,"Alcorn State, Jackson State University"
johnsty01,Tyler Johnson,2015,2022,G,190,186,1992-05-07,Fresno State
johnsvi01,Vinnie Johnson,1980,1992,G,188,200,1956-09-01,Baylor
johnswe01,Wesley Johnson,2011,2019,F-G,201,215,1987-07-11,"Iowa State, Syracuse"
johnsda03,Darius Johnson-Odom,2013,2014,G,188,215,1989-09-28,Marquette
johnsna01,Nate Johnston,1990,1990,F,203,210,1966-12-18,University of Tampa
johnsne01,Neil Johnston,1952,1959,C,203,210,1929-02-04,Ohio State
johnsji01,Jim Johnstone,1983,1983,C-F,211,245,1960-09-20,Wake Forest
jokicni01,Nikola Jokić,2016,2023,C-F,211,284,1995-02-19,
jolifho01,Howie Jolliff,1961,1963,F-C,201,218,1938-07-20,Ohio University
jonesal01,Alvin Jones,2002,2002,C,211,265,1978-09-09,Georgia Tech
jonesan01,Anthony Jones,1987,1990,G-F,198,195,1962-09-13,"Georgetown, UNLV"
jonesas01,Askia Jones,1995,1995,G,196,200,1971-12-03,Kansas State
jonesbi01,Bill Jones,1989,1989,F,201,175,1966-03-18,Iowa
jonesbo01,Bobby Jones,1975,1986,F,206,210,1951-12-18,UNC
jonesbo02,Bobby Jones,2007,2008,F,201,215,1984-01-09,Washington
jonesca01,Caldwell Jones,1974,1990,C-F,211,217,1950-08-04,Albany State University
jonesca03,Carlik Jones,2022,2023,G,185,185,1997-12-23,"Radford, Louisville"
jonesch01,Charles Jones,1984,1998,F-C,206,215,1957-04-03,Albany State University
jonesch02,Charles Jones,1985,1989,F,203,215,1962-01-12,Louisville
jonesch03,Charles Jones,1999,2000,G,190,180,1975-07-17,"Rutgers University, Long Island University"
jonesco01,Collis Jones,1972,1975,F,201,203,1949-07-03,Notre Dame
jonesda02,Dahntay Jones,2004,2017,G-F,198,225,1980-12-27,"Rutgers University, Duke"
jonesda03,Damian Jones,2017,2023,F-C,211,245,1995-06-30,Vanderbilt
jonesda01,Damon Jones,1999,2009,G,190,185,1976-08-25,Houston
jonesde01,DeQuan Jones,2013,2013,F,203,221,1990-06-20,Miami (FL)
jonesde02,Derrick Jones Jr.,2017,2023,F,196,210,1997-02-15,UNLV
jonesdo02,Dominique Jones,2011,2013,G,193,215,1988-10-15,South Florida
jonesdo01,Dontae' Jones,1998,1998,F,203,220,1975-06-02,"Northeast Mississippi Community College, Mississippi State"
jonesdw02,Dwayne Jones,2006,2010,F-C,211,250,1983-06-09,Saint Joseph's
jonesdw01,Dwight Jones,1974,1983,F-C,208,210,1952-02-27,Houston
jonesea01,Earl Jones,1985,1986,C,213,210,1961-01-13,University of the District of Columbia
jonesed02,Eddie Jones,1995,2008,G-F,198,190,1971-10-20,Temple
jonesed01,Edgar Jones,1981,1986,F-C,208,225,1956-06-17,Nevada
jonesfr01,Fred Jones,2003,2009,G-F,193,210,1979-03-11,Oregon
joneshe01,Herbert Jones,2022,2023,F,203,210,1998-10-06,Alabama
joneshu01,Hutch Jones,1983,1984,F,203,190,1959-09-01,"Buffalo State, Vanderbilt"
jonesja01,Jake Jones,1972,1972,G,190,180,1949-05-09,Assumption College
jonesja04,Jalen Jones,2018,2019,G,201,220,1993-05-27,Texas A&M
jonesja02,James Jones,2004,2017,F-G,203,218,1980-10-04,Miami (FL)
jonesje01,Jemerrio Jones,2019,2022,F,196,174,1995-04-09,"Hill College, New Mexico State"
jonesji01,Jimmy Jones,1968,1977,G,193,188,1945-01-01,Grambling State University
jonesjo01,Johnny Jones,1968,1969,F,201,205,1943-03-12,"California State University, Los Angeles"
jonesju01,Jumaine Jones,2000,2007,F,203,218,1979-02-10,Georgia
joneskc01,K.C. Jones,1959,1967,G,185,200,1932-05-25,San Francisco
joneska01,Kai Jones,2022,2023,F-C,211,218,2001-01-19,Texas
joneske01,Kevin Jones,2013,2013,F,203,251,1989-08-25,West Virginia
jonesla01,Larry Jones,1965,1974,G-F,188,180,1942-09-22,Toledo
jonesma01,Major Jones,1980,1985,F,206,225,1953-07-09,Albany State University
jonesma02,Mark Jones,1984,1984,G,185,175,1961-04-10,St. Bonaventure
jonesma03,Mark Jones,2005,2005,G,198,215,1975-05-25,"Minnesota, Central Florida"
jonesma05,Mason Jones,2021,2022,G,193,200,1998-07-21,"Connors State College, Arkansas"
jonesni01,Nick Jones,1968,1973,G,188,190,1945-03-28,Oregon
jonesoz01,Ozell Jones,1985,1986,C-F,211,235,1960-11-20,"Wichita State, Cal State Fullerton"
jonespe01,Perry Jones,2013,2015,F,211,235,1991-09-24,Baylor
jonespo01,Popeye Jones,1994,2004,F,203,250,1970-06-17,Murray State
jonesri01,Rich Jones,1970,1977,F-C,198,220,1946-12-27,"Illinois, Memphis"
jonesro01,Robin Jones,1977,1978,F-C,206,225,1954-02-02,Saint Louis
jonessa01,Sam Jones,1958,1969,G-F,193,198,1933-06-24,NC Central
jonessh01,Shelton Jones,1989,1989,F,206,210,1966-04-06,St. John's
jonesso01,Solomon Jones,2007,2014,F,208,230,1984-07-16,South Florida
jonesst01,Steve Jones,1968,1976,G-F,196,205,1942-10-17,Oregon
joneste01,Terrence Jones,2013,2019,F,206,252,1992-01-09,Kentucky
jonestr01,Tre Jones,2021,2023,G,185,185,2000-01-08,Duke
jonesty01,Tyus Jones,2016,2023,G,183,196,1996-05-10,Duke
joneswa01,Wah Wah Jones,1950,1952,F,193,225,1926-07-14,Kentucky
joneswa02,Wali Jones,1965,1976,G,188,180,1942-02-14,Villanova
joneswi02,Wil Jones,1970,1978,F,203,205,1947-02-27,Albany State University
joneswi01,Willie Jones,1961,1965,G,190,185,1936-06-29,Northwestern
jordaad01,Adonis Jordan,1994,1999,G,180,170,1970-08-21,Kansas
jordach01,Charles Jordan,1976,1976,F,203,220,1954-01-31,Canisius
jordade01,DeAndre Jordan,2009,2023,C,211,265,1988-07-21,Texas A&M
jordaed01,Eddie Jordan,1978,1984,G,185,170,1955-01-29,Rutgers University
jordaje01,Jerome Jordan,2012,2015,C,213,253,1986-09-29,Tulsa
jordami01,Michael Jordan,1985,2003,G-F,198,198,1963-02-17,UNC
jordare01,Reggie Jordan,1994,2000,G,193,195,1968-01-26,New Mexico State
jordath01,Thomas Jordan,1993,1993,F-C,208,220,1968-05-23,Oklahoma State
jordawa01,Walter Jordan,1981,1981,F,201,198,1956-02-19,Purdue
jordoph01,Phil Jordon,1957,1963,C-F,208,205,1933-09-12,Whitworth
jorgejo01,Johnny Jorgensen,1948,1949,G-F,188,185,1921-12-28,DePaul
jorgeno01,Noble Jorgensen,1947,1953,C,206,228,1925-05-18,Iowa
jorgero01,Roger Jorgensen,1947,1947,C-F,196,200,1920-09-02,Ohio State
josepco01,Cory Joseph,2012,2023,G,190,200,1991-08-20,Texas
josepga01,Garth Joseph,2001,2001,C,218,315,1973-08-08,College of Saint Rose
josepkr01,Kris Joseph,2013,2013,F,201,210,1988-12-17,Syracuse
josepyv01,Yvon Joseph,1986,1986,C,211,245,1957-10-31,Georgia Tech
jovicni01,Nikola Jović,2023,2023,G-F,208,209,2003-06-09,
joyceke01,Kevin Joyce,1974,1976,G,190,190,1951-06-27,South Carolina
joynebu01,Butch Joyner,1969,1969,F,196,200,1945-04-26,Indiana
judkije01,Jeff Judkins,1979,1983,G-F,198,185,1956-03-23,Utah
juzanjo01,Johnny Juzang,2023,2023,G,201,215,2001-03-17,"Kentucky, UCLA"
