id,player,from,to,position,height,weight,birth_date,colleges
perkisa01,Sam Perkins,1985,2001,F-C,206,235,1961-06-14,UNC
perkiwa01,Warren Perkins,1950,1951,G-F,190,190,1922-02-02,Tulane
perovko01,Kosta Perović,2008,2008,C,218,240,1985-02-19,
perralo01,London Perrantes,2018,2018,G,188,200,1994-10-03,Virginia
perryau01,Aulcie Perry,1975,1975,C,208,210,1950-07-03,Bethune-Cookman College
perrycu01,Curtis Perry,1971,1978,F,201,220,1948-09-13,Missouri State
perryel01,Elliot Perry,1992,2002,G,183,150,1969-03-28,Memphis
perryre01,Reggie Perry,2021,2022,F-C,203,250,2000-03-21,Mississippi State
perryro01,Ron Perry,1968,1970,G,190,190,1943-12-29,Virginia Tech
perryti01,Tim Perry,1989,1996,F-C,206,200,1965-06-04,Temple
persoch01,Chuck Person,1987,2000,F,203,220,1964-06-27,Auburn
persowe01,Wesley Person,1995,2005,G,198,195,1971-03-28,Auburn
peteral01,Alec Peters,2018,2018,F,206,232,1995-04-13,Valparaiso
peterji01,Jim Petersen,1985,1992,F-C,208,235,1962-02-22,Minnesota
peterlo01,Loy Petersen,1969,1970,G,196,205,1945-07-26,Oregon State
peterbo01,Bob Peterson,1954,1956,F,196,210,1932-01-25,Oregon
petered01,Ed Peterson,1950,1951,C,206,220,1924-06-27,Cornell
peterme01,Mel Peterson,1964,1970,G-F,193,185,1938-03-23,Wheaton College
petermo01,Morris Peterson,2001,2011,F,201,218,1977-08-26,Michigan State
petrige01,Geoff Petrie,1971,1976,G,193,190,1948-04-17,Princeton
petrojo01,Johan Petro,2006,2013,C,213,247,1986-01-27,
petrodr01,Dražen Petrović,1990,1993,G,196,195,1964-10-22,
petruri01,Richard Petruška,1994,1994,C-F,208,260,1969-01-25,"Loyola Marymount, UCLA"
pettibo01,Bob Pettit,1955,1965,F-C,206,205,1932-12-12,LSU
pettwje01,Jerry Pettway,1968,1969,G-F,190,185,1944-02-13,Northwood University
pheglro01,Roger Phegley,1979,1984,G-F,198,205,1956-10-16,Bradley
phelaja01,Jack Phelan,1950,1950,F,196,195,1925-11-06,DePaul
phelaja02,Jim Phelan,1954,1954,G,185,175,1929-03-19,La Salle
phelpde01,Derrick Phelps,1995,1995,G,193,181,1972-07-31,UNC
phelpmi01,Michael Phelps,1986,1988,G,193,180,1961-10-03,Alcorn State
phillan01,Andy Phillip,1948,1958,G-F,188,195,1922-03-07,Illinois
philled01,Eddie Phillips,1983,1983,F,201,225,1961-09-29,Alabama
phillga01,Gary Phillips,1962,1966,G,190,189,1939-12-07,Houston
phillge01,Gene Phillips,1972,1973,G,193,175,1948-10-25,SMU
phillbo01,Bobby Phills,1992,2000,G,196,210,1969-12-20,Southern University and A&M College
piatker01,Eric Piatkowski,1995,2008,G-F,201,215,1970-09-30,Nebraska
piatkwa01,Walt Piatkowski,1969,1972,F,203,220,1945-06-11,Bowling Green
pickeja01,Jamorko Pickett,2022,2022,G-F,206,206,1997-12-24,Georgetown
piercpa01,Paul Pierce,1999,2017,F-G,201,235,1977-10-13,Kansas
piercri01,Ricky Pierce,1983,1998,G,193,205,1959-08-19,Rice University
pietkst01,Stan Pietkiewicz,1979,1981,G-F,196,200,1956-07-14,Auburn
pietrmi01,Mickaël Piétrus,2004,2013,G-F,198,215,1982-02-07,
pilchjo01,John Pilch,1952,1952,F,190,185,1925-07-11,Wyoming
pincked01,Ed Pinckney,1986,1997,F,206,195,1963-03-27,Villanova
pinknke01,Kevinn Pinkney,2007,2007,F,208,245,1983-10-20,Nevada
pinonjo01,John Pinone,1984,1984,F,203,230,1961-02-19,Villanova
pinsoth01,Theo Pinson,2019,2023,G,196,212,1995-11-05,UNC
piontda01,Dave Piontek,1957,1963,F-C,198,230,1934-08-27,Xavier
piotrto01,Tom Piotrowski,1984,1984,C,216,240,1960-10-17,La Salle
pippesc01,Scottie Pippen,1988,2004,F-G,203,210,1965-09-25,University of Central Arkansas
pippesc02,Scotty Pippen Jr.,2023,2023,G,190,185,2000-11-10,Vanderbilt
pittmch01,Charles Pittman,1983,1986,F,203,220,1958-03-23,Maryland
pittmde01,Dexter Pittman,2011,2014,C,211,308,1988-03-02,Texas
planizo01,Zoran Planinić,2004,2006,G,201,195,1982-09-12,
pleisti01,Tibor Pleiß,2016,2016,C,221,256,1989-11-02,
plumlma02,Marshall Plumlee,2017,2018,C,213,250,1992-07-14,Duke
plumlma01,Mason Plumlee,2014,2023,C-F,211,254,1990-03-05,Duke
plumlmi01,Miles Plumlee,2013,2019,C-F,211,249,1988-09-01,Duke
plummga01,Gary Plummer,1985,1993,F-C,206,215,1962-02-21,Boston University
podkopa01,Pavel Podkolzin,2005,2006,C,226,260,1985-01-15,
poeltja01,Jakob Poeltl,2017,2023,C,216,245,1995-10-15,Utah
poirivi01,Vincent Poirier,2020,2021,C,213,235,1993-10-17,
pokusal01,Aleksej Pokusevski,2021,2023,F,213,190,2001-12-26,
poleedw01,Dwayne Polee,1987,1987,G,196,180,1963-03-02,"UNLV, Pepperdine"
pollaji01,Jim Pollard,1949,1955,F-C,193,185,1922-07-09,Stanford
pollasc01,Scot Pollard,1998,2008,C,211,265,1975-02-12,Kansas
polsora01,Ralph Polson,1953,1953,F-C,201,200,1929-10-26,Whitworth
polynol01,Olden Polynice,1988,2004,C-F,211,220,1964-11-21,Virginia
pondecl01,Cliff Pondexter,1976,1978,F-C,206,233,1954-09-15,Cal State Long Beach
pondequ01,Quincy Pondexter,2011,2019,G-F,201,230,1988-03-10,Washington
pondssh01,Shamorie Ponds,2020,2020,G,183,180,1998-06-29,St. John's
ponsyv01,Yves Pons,2022,2022,F,198,215,1999-05-07,Tennessee
poolejo01,Jordan Poole,2020,2023,G,193,194,1999-06-19,Michigan
popeda01,David Pope,1985,1986,F,201,220,1962-04-15,Norfolk State
popema01,Mark Pope,1998,2005,F,208,235,1972-09-11,"Washington, Kentucky"
popsoda01,Dave Popson,1989,1992,F-C,208,220,1964-05-17,UNC
poquebe01,Ben Poquette,1978,1987,F-C,206,235,1955-05-07,Central Michigan University
portech01,Chris Porter,2001,2001,F,201,218,1978-05-09,Auburn
porteho01,Howard Porter,1972,1978,F-C,203,220,1948-08-31,Villanova
portejo01,Jontay Porter,2021,2021,F-C,211,240,1999-11-15,Missouri
porteke01,Kevin Porter,1973,1983,G,183,170,1950-04-17,Saint Francis University
porteke02,Kevin Porter Jr.,2020,2023,G,193,203,2000-05-04,USC
portemi01,Michael Porter Jr.,2020,2023,F,208,218,1998-06-29,Missouri
porteot01,Otto Porter Jr.,2014,2023,F,203,198,1993-06-03,Georgetown
portete01,Terry Porter,1986,2002,G,190,195,1963-04-08,University of Wisconsin-Stevens Point
portewi01,Willie Porter,1968,1969,F,201,205,1941-07-03,Tennessee State
portibo01,Bobby Portis,2016,2023,F,208,250,1995-02-10,Arkansas
portmbo01,Bob Portman,1970,1973,F,196,200,1947-03-22,Creighton
porzikr01,Kristaps Porziņģis,2016,2023,F-C,221,240,1995-08-02,
poseyja01,James Posey,2000,2011,F-G,203,215,1977-01-13,Xavier
postela01,Lavor Postell,2001,2003,G,196,215,1978-02-26,St. John's
postljo01,John Postley,1968,1968,F,196,220,1940-05-30,Bethune-Cookman College
potapvi01,Vitaly Potapenko,1997,2007,C,208,280,1975-03-21,Wright State University
pottemi01,Micah Potter,2022,2023,C,208,248,1998-04-06,"Ohio State, Wisconsin"
powele01,Leon Powe,2007,2011,F,203,240,1984-01-22,California
powelci01,Cincy Powell,1968,1975,F-C,201,220,1942-02-25,University of Portland
poweldw01,Dwight Powell,2015,2023,F-C,208,240,1991-07-20,Stanford
poweljo01,Josh Powell,2006,2014,F,206,225,1983-01-25,NC State
powelka01,Kasib Powell,2008,2008,F,201,215,1981-03-18,Texas Tech
powelmy01,Myles Powell,2022,2022,G,188,195,1997-07-07,Seton Hall
powelno01,Norman Powell,2016,2023,G,190,215,1993-05-25,UCLA
powelro01,Roger Powell,2007,2007,F,198,235,1983-01-15,Illinois
poythal01,Alex Poythress,2017,2019,F,206,235,1993-09-06,Kentucky
praddma01,Mal Pradd,1968,1969,G,190,170,1944-11-17,Dillard University
prattmi01,Mike Pratt,1971,1972,G-F,193,195,1948-08-04,Kentucky
presspa01,Paul Pressey,1983,1993,G-F,196,185,1958-12-24,"Western Texas College, Tulsa"
pressph01,Phil Pressey,2014,2016,G,180,175,1991-02-17,Missouri
pressdo01,Dominic Pressley,1989,1989,G,188,170,1964-05-30,Boston College
pressha01,Harold Pressley,1987,1990,F-G,201,210,1963-07-14,Villanova
prestja01,Jason Preston,2023,2023,G,193,187,1999-08-10,Ohio University
previst01,Steve Previs,1973,1973,G,190,183,1950-02-09,UNC
priceaj01,A.J. Price,2010,2015,G,188,181,1986-10-07,UConn
pricebr01,Brent Price,1993,2002,G,185,165,1968-12-09,"South Carolina, Oklahoma"
priceji01,Jim Price,1973,1979,G,190,195,1949-11-27,Louisville
pricema01,Mark Price,1987,1998,G,183,170,1964-02-15,Georgia Tech
pricemi01,Mike Price,1971,1973,G,190,200,1948-09-11,Illinois
pricero01,Ronnie Price,2006,2017,G,188,190,1983-06-21,"Nicholls State, Utah Valley"
priceto01,Tony Price,1981,1981,G,198,190,1957-01-05,Penn
priddbo01,Bob Priddy,1953,1953,F,190,190,1930-03-24,New Mexico State
prigipa01,Pablo Prigioni,2013,2016,G,190,185,1977-05-17,
primojo01,Joshua Primo,2022,2023,G,198,190,2002-12-24,Alabama
princta02,Taurean Prince,2017,2023,F,201,218,1994-03-22,Baylor
princta01,Tayshaun Prince,2003,2016,F,206,212,1980-02-28,Kentucky
pritcjo01,John Pritchard,1950,1950,C,206,220,1927-01-23,Drake University
pritcke01,Kevin Pritchard,1991,1996,G,190,180,1967-07-17,Kansas
pritcpa01,Payton Pritchard,2021,2023,G,185,195,1998-01-28,Oregon
profila01,Laron Profit,2000,2006,G-F,196,204,1977-08-05,Maryland
pruitga01,Gabe Pruitt,2008,2009,G,193,170,1986-04-19,USC
przybjo01,Joel Przybilla,2001,2013,C,216,255,1979-10-10,Minnesota
pughle01,Les Pugh,1949,1950,C-F,201,190,1922-09-18,Ohio State
pughro01,Roy Pugh,1949,1949,C-F,198,210,1922-10-16,SMU
pullaan01,Anthony Pullard,1993,1993,F,208,245,1966-06-23,McNeese State University
pulleja01,Jacob Pullen,2018,2018,G,185,200,1989-11-10,Kansas State
purviro01,Rodney Purvis,2018,2018,G,193,205,1994-02-14,UConn
putnado01,Don Putman,1947,1950,G,185,170,1922-11-13,Colorado
