id,player,from,to,position,height,weight,birth_date,colleges
alvarjo01,Jose Alvarado,2022,2023,G,183,179,1998-04-12,Georgia Tech
amaecjo01,John Amaechi,1996,2003,C-F,208,270,1970-11-26,"Vanderbilt, Penn State"
amayaas01,Ashraf Amaya,1996,1997,F,203,230,1971-11-23,Southern Illinois
aminual01,Al-Farouq Aminu,2011,2021,F,203,220,1990-09-21,Wake Forest
amundlo01,Lou Amundson,2007,2016,F-C,206,220,1982-12-07,UNLV
anderbo01,Bob Anderegg,1960,1960,F-G,190,200,1937-08-24,Michigan State
anderch01,Chris Andersen,2002,2017,C-F,208,245,1978-07-07,Blinn College
anderda03,David Andersen,2010,2011,C,211,245,1980-06-23,
anderal01,Alan Anderson,2006,2017,G-F,198,220,1982-10-16,Michigan State
anderan01,Andy Anderson,1968,1970,G,188,184,1945-07-06,Canisius
anderan02,Antonio Anderson,2010,2010,G,198,215,1985-06-05,Memphis
andercl01,Cliff Anderson,1968,1971,G-F,188,200,1944-09-07,Saint Joseph's
anderda01,Dan Anderson,1968,1969,C,208,230,1943-02-15,Augsburg College
anderda02,Dan Anderson,1975,1976,G,188,185,1951-01-01,USC
anderde01,Derek Anderson,1998,2008,G,196,194,1974-07-18,"Ohio State, Kentucky"
anderdw01,Dwight Anderson,1983,1983,G,190,185,1960-12-28,"Kentucky, USC"
anderer01,Eric Anderson,1993,1994,F,206,220,1970-05-26,Indiana
andergr01,Greg Anderson,1988,1998,F-C,208,230,1964-06-22,Houston
anderjj01,J.J. Anderson,1983,1985,F,203,195,1960-09-23,Bradley
anderja01,James Anderson,2011,2016,G-F,198,213,1989-03-25,Oklahoma State
anderje01,Jerome Anderson,1976,1977,G,196,195,1953-10-09,West Virginia
anderju01,Justin Anderson,2016,2022,G,198,230,1993-11-19,Virginia
anderke01,Kenny Anderson,1992,2005,G,183,168,1970-10-09,Georgia Tech
anderki01,Kim Anderson,1979,1979,F,201,200,1955-05-12,Missouri
anderky01,Kyle Anderson,2015,2023,F-G,206,230,1993-09-20,UCLA
andermi01,Michael Anderson,1989,1989,G,180,184,1966-03-23,Drexel
anderni01,Nick Anderson,1990,2002,F-G,198,205,1968-01-20,Illinois
anderri01,Richard Anderson,1983,1990,F-C,208,240,1960-11-19,UC Santa Barbara
anderro01,Ron Anderson,1985,1994,F-G,201,215,1958-10-15,Fresno State
anderry01,Ryan Anderson,2009,2020,F,206,240,1988-05-06,California
andersh01,Shandon Anderson,1997,2006,F-G,198,208,1973-12-31,Georgia
anderwi01,Willie Anderson,1989,1997,G-F,201,190,1967-01-08,Georgia
anderwa01,Wally Anderzunas,1970,1970,C-F,201,220,1946-01-11,Creighton
andrima01,Martynas Andriuškevičius,2006,2006,C,218,240,1986-03-12,
anieldo01,Don Anielak,1955,1955,F,201,190,1930-11-01,Missouri State
anigbik01,Ike Anigbogu,2018,2019,F-C,208,250,1998-10-17,UCLA
anslemi01,Michael Ansley,1990,1992,F,201,225,1967-02-08,Alabama
anstech01,Chris Anstey,1998,2000,C,213,249,1975-01-01,
antetgi01,Giannis Antetokounmpo,2014,2023,F-G,213,242,1994-12-06,
antetko01,Kostas Antetokounmpo,2019,2021,F,208,200,1997-11-20,Dayton
antetth01,Thanasis Antetokounmpo,2016,2023,F,198,219,1992-07-18,
anthoca01,Carmelo Anthony,2004,2022,F,201,238,1984-05-29,Syracuse
anthoco01,Cole Anthony,2021,2023,G,188,185,2000-05-15,UNC
anthogr01,Greg Anthony,1992,2002,G,183,176,1967-11-15,"University of Portland, UNLV"
anthojo01,Joel Anthony,2008,2017,C,206,245,1982-08-09,UNLV
anticpe01,Pero Antić,2014,2015,C-F,211,260,1982-07-29,
anunoog01,OG Anunoby,2018,2023,F,201,232,1997-07-17,Indiana
applike01,Keith Appling,2016,2016,G,185,185,1992-02-13,Michigan State
araujra01,Rafael Araújo,2005,2007,C,211,280,1980-08-12,BYU
arcenst01,Stacey Arceneaux,1962,1962,F,193,210,1936-02-17,Iowa State
archiro01,Robert Archibald,2003,2004,F,211,250,1980-03-29,Illinois
architi01,Tiny Archibald,1971,1984,G,185,150,1948-09-02,Texas-El Paso
arcidry01,Ryan Arcidiacono,2018,2023,G,190,195,1994-03-26,Villanova
ardji01,Jim Ard,1971,1978,F-C,203,215,1948-09-19,Cincinnati
arenagi01,Gilbert Arenas,2002,2012,G,193,191,1982-01-06,Arizona
arizatr01,Trevor Ariza,2005,2022,F,203,215,1985-06-30,UCLA
arizipa01,Paul Arizin,1951,1962,F-G,193,190,1928-04-09,Villanova
arlaujo01,Joe Arlauckas,1988,1988,F,206,230,1965-07-20,Niagara University
armstbj01,B.J. Armstrong,1990,2000,G,188,175,1967-09-09,Iowa
armstbo01,Bob Armstrong,1957,1957,C-F,203,220,1933-06-17,Michigan State
armstbr01,Brandon Armstrong,2002,2004,G,196,188,1980-06-16,Pepperdine
armstcu01,Curly Armstrong,1949,1951,G-F,180,170,1918-11-01,Indiana
armstda01,Darrell Armstrong,1995,2008,G,183,170,1968-06-22,Fayetteville State University
armsthi01,Hilton Armstrong,2007,2014,F-C,211,235,1984-11-11,UConn
armstta01,Tate Armstrong,1978,1979,G,190,175,1955-10-05,Duke
arnelje01,Jesse Arnelle,1956,1956,F,196,220,1933-12-30,Penn State
arnetja01,Jay Arnette,1964,1966,G,188,175,1938-12-19,Texas
arnzebo01,Bob Arnzen,1970,1974,F,196,205,1947-11-03,Notre Dame
arroyca01,Carlos Arroyo,2002,2011,G,188,202,1979-07-30,Florida International University
arthuda01,Darrell Arthur,2009,2018,F,206,235,1988-03-25,Kansas
arthujo01,John Arthurs,1970,1970,G,193,185,1947-08-15,Tulane
artisja01,Jamel Artis,2018,2018,G-F,201,213,1993-01-12,Pitt
asikom01,Ömer Aşık,2011,2018,C,213,255,1986-07-04,
askewvi01,Vincent Askew,1988,1998,G-F,198,210,1966-02-28,Memphis
askinke01,Keith Askins,1991,1999,G-F,201,197,1967-12-15,Alabama
asmondo01,Don Asmonga,1954,1954,G,188,185,1928-02-15,Alliance College
athadi01,Dick Atha,1956,1958,G,188,190,1931-09-21,Indiana State University
atkinch01,Chucky Atkins,2000,2010,G,180,160,1974-08-14,South Florida
attleal01,Al Attles,1961,1971,G,183,175,1936-11-07,North Carolina A&T
aubucch01,Chet Aubuchon,1947,1947,G,178,137,1916-05-18,Michigan State
augmost01,Stacey Augmon,1992,2006,F-G,203,205,1968-08-01,UNLV
augusdj01,D.J. Augustin,2009,2022,G,180,183,1987-11-10,Texas
augusja01,James Augustine,2007,2008,F,208,235,1984-02-27,Illinois
austiis01,Isaac Austin,1992,2002,C,208,255,1969-08-18,Arizona State
austijo01,Johnny Austin,1967,1968,G,183,170,1944-08-31,Boston College
austike01,Ken Austin,1984,1984,F,206,205,1961-07-15,Rice University
avdijde01,Deni Avdija,2021,2023,G-F,206,210,2001-01-03,
aventan01,Anthony Avent,1993,2000,F,206,235,1969-10-18,Seton Hall
averibi01,Bird Averitt,1974,1978,G,185,170,1952-07-22,Pepperdine
averywi01,William Avery,2000,2002,G,188,197,1979-08-08,Duke
awtrede01,Dennis Awtrey,1971,1982,C,208,235,1948-02-22,Santa Clara
ayayijo01,Joel Ayayi,2022,2022,G,196,180,2000-03-05,Gonzaga
ayongu01,Gustavo Ayón,2012,2014,C,208,250,1985-04-01,
pendeje02,Jeff Ayres,2010,2016,F,206,240,1987-04-29,Arizona State
aytonde01,Deandre Ayton,2019,2023,C,211,250,1998-07-23,Arizona
azubuke01,Kelenna Azubuike,2007,2012,G,196,220,1983-12-16,Kentucky
azubuud01,Udoka Azubuike,2021,2023,C,208,280,1999-09-17,Kansas
