id,player,from,to,position,height,weight,birth_date,colleges
eisleho01,Howard Eisley,1995,2006,G,188,177,1972-12-04,Boston College
ekeziob01,Obinna Ekezie,2000,2005,F-C,206,270,1975-08-22,Maryland
elamikh01,Khalid El-Amin,2001,2001,G,178,200,1979-04-25,UConn
eliasdo01,Don Eliason,1947,1947,F,188,210,1918-07-24,Hamline University
eliema01,Mario Elie,1991,2001,G-F,196,210,1963-11-26,American International College
ellebcj01,CJ Elleby,2021,2022,F,198,200,2000-06-16,Washington State
ellefra01,Ray Ellefson,1949,1951,C,203,230,1922-11-18,West Texas A&M University
ellenhe01,Henry Ellenson,2017,2021,F,208,240,1997-01-13,Marquette
ellinwa01,Wayne Ellington,2010,2022,G,193,207,1987-11-29,UNC
elliobo01,Bob Elliott,1979,1981,C-F,206,225,1955-08-18,Arizona
elliose01,Sean Elliott,1990,2001,F,203,205,1968-02-02,Arizona
ellisbo02,Bo Ellis,1978,1980,F,206,197,1954-08-08,Marquette
ellisbo01,Boo Ellis,1959,1960,F,196,185,1936-02-11,Niagara University
ellisda01,Dale Ellis,1984,2000,G-F,201,205,1960-08-06,Tennessee
ellisha01,Harold Ellis,1994,1998,G,196,200,1970-10-07,Morehouse College
ellisjo01,Joe Ellis,1967,1974,F-G,198,175,1944-05-03,San Francisco
elliske01,Keon Ellis,2023,2023,G,198,175,2000-01-08,"Florida SouthWestern State College, Alabama"
ellisla01,LaPhonso Ellis,1993,2003,F,203,240,1970-05-05,Notre Dame
ellisle02,LeRon Ellis,1992,1996,F-C,206,225,1969-04-28,"Kentucky, Syracuse"
ellisle01,Leroy Ellis,1963,1976,C-F,208,210,1940-03-10,St. John's
ellismo01,Monta Ellis,2006,2017,G,190,185,1985-10-26,
ellispe01,Pervis Ellison,1990,2001,F-C,206,210,1967-04-03,Louisville
elmorle01,Len Elmore,1975,1984,C-F,206,220,1952-03-28,Maryland
elsonfr01,Francisco Elson,2004,2012,C,213,235,1976-02-28,California
elstoda01,Darrell Elston,1975,1977,G,193,190,1952-08-15,UNC
elyme01,Melvin Ely,2003,2014,C,208,260,1978-05-02,Fresno State
embiijo01,Joel Embiid,2017,2023,C,213,280,1994-03-16,Kansas
embrywa01,Wayne Embry,1959,1969,C-F,203,240,1937-03-26,Miami University
emmetan01,Andre Emmett,2005,2012,F,196,230,1982-08-27,Texas Tech
endrene01,Ned Endress,1947,1947,F-G,188,200,1918-03-02,University of Akron
englewa01,Wayne Engelstad,1989,1989,F,203,245,1965-12-06,"University of California, Irvine"
englech01,Chris Engler,1983,1988,C,211,245,1959-03-01,"Minnesota, Wyoming"
engliaj01,A.J. English,1991,1992,G,190,175,1967-07-11,Virginia Union University
englial01,Alex English,1977,1991,F,203,190,1954-01-05,South Carolina
englicl01,Claude English,1971,1971,F,193,185,1946-12-26,Rhode Island
englijo01,Jo Jo English,1993,1995,G,193,195,1970-02-04,South Carolina
engliki01,Kim English,2013,2013,G,198,200,1988-09-24,Missouri
englisc01,Scott English,1973,1975,F,198,205,1950-10-20,Texas-El Paso
engluge01,Gene Englund,1950,1950,F-C,196,205,1917-10-21,Wisconsin
ennisja01,James Ennis III,2015,2022,F,198,215,1990-07-01,Cal State Long Beach
ennisty01,Tyler Ennis,2015,2018,G,190,194,1994-08-24,Syracuse
eppsra01,Ray Epps,1979,1979,F,198,195,1956-08-20,Norfolk State
erdense01,Semih Erden,2011,2012,C,213,240,1986-07-28,
eriasbo01,Bo Erias,1958,1958,F,190,220,1932-07-30,Niagara University
erickke01,Keith Erickson,1966,1977,F-G,196,195,1944-04-19,UCLA
ervinju01,Julius Erving,1972,1987,F-G,201,210,1950-02-22,UMass
eschmev01,Evan Eschmeyer,2000,2003,C,211,255,1975-05-30,Northwestern
eskrija01,Jack Eskridge,1949,1949,C-F,196,200,1924-01-21,Kansas
esposvi01,Vincenzo Esposito,1996,1996,G,190,198,1969-03-01,
eubandr01,Drew Eubanks,2019,2023,F,206,245,1997-02-01,Oregon State
evansbi01,Billy Evans,1970,1970,G,183,170,1947-03-03,Boston College
evansbo01,Bob Evans,1950,1950,G,188,175,1925-05-31,Butler
evansbr01,Brian Evans,1997,1999,F,203,220,1973-09-13,Indiana
evansea01,Earl Evans,1980,1980,F,203,202,1955-11-11,"USC, UNLV"
evansja02,Jacob Evans,2019,2020,G-F,193,210,1997-06-18,Cincinnati
evansja01,Jawun Evans,2018,2019,G,183,185,1996-07-26,Oklahoma State
evansje01,Jeremy Evans,2011,2018,F,206,200,1987-10-24,Western Kentucky
evansma01,Maurice Evans,2002,2012,G,196,220,1978-11-08,"Wichita State, Texas"
evansmi01,Mike Evans,1980,1988,G,185,170,1955-04-19,Kansas State
evansre01,Reggie Evans,2003,2015,F,203,245,1980-05-18,Iowa
evansty01,Tyreke Evans,2010,2019,G-F,198,220,1989-09-19,Memphis
ewingda01,Daniel Ewing,2006,2007,G,190,185,1983-03-26,Duke
ewingpa01,Patrick Ewing,1986,2002,C-F,213,240,1962-08-05,Georgetown
ewingpa02,Patrick Ewing,2011,2011,F,203,235,1984-05-20,"Indiana, Georgetown"
exumda01,Dante Exum,2015,2021,G,196,214,1995-07-13,
eyengch01,Christian Eyenga,2011,2012,F,196,210,1989-06-22,
ezelife01,Festus Ezeli,2013,2016,C,211,255,1989-10-21,Vanderbilt
ezersjo01,Johnny Ezersky,1948,1950,F-G,190,175,1922-03-21,Rhode Island
